Date,ON,3M,6M,12M
17/03/2010,0.22225,0.26638,0.40188,0.85906
18/03/2010,0.22100,0.27100,0.40766,0.85688
19/03/2010,0.22100,0.27750,0.42325,0.87563
22/03/2010,0.21975,0.28188,0.43656,0.89469
23/03/2010,0.21850,0.28353,0.43375,0.89125
24/03/2010,0.21850,0.28491,0.43531,0.89375
25/03/2010,0.21725,0.28781,0.43688,0.90844
26/03/2010,0.21813,0.28875,0.43938,0.90969
29/03/2010,0.21688,0.29013,0.44250,0.91469
30/03/2010,0.21825,0.29088,0.44188,0.91469
31/03/2010,0.22513,0.29150,0.44438,0.92000
01/04/2010,0.21950,0.29150,0.44156,0.91500
06/04/2010,0.22200,0.29488,0.45438,0.95000
07/04/2010,0.22575,0.29525,0.45250,0.94250
08/04/2010,0.22575,0.29400,0.45250,0.93356
09/04/2010,0.22825,0.29781,0.45375,0.93606
12/04/2010,0.22825,0.30041,0.45563,0.94094
13/04/2010,0.23263,0.30281,0.45563,0.93594
14/04/2010,0.23513,0.30375,0.46250,0.94656
15/04/2010,0.24750,0.30438,0.46500,0.94594
16/04/2010,0.24650,0.30531,0.46438,0.94438
19/04/2010,0.24900,0.30531,0.46063,0.93313
20/04/2010,0.25025,0.30719,0.46500,0.94094
21/04/2010,0.25025,0.31281,0.47250,0.95250
22/04/2010,0.25025,0.31578,0.48219,0.96297
23/04/2010,0.25056,0.32063,0.49281,0.97875
26/04/2010,0.24963,0.32375,0.50031,0.99313
27/04/2010,0.25088,0.32781,0.50563,0.99875
28/04/2010,0.25556,0.33781,0.52250,1.01500
29/04/2010,0.25588,0.34438,0.52719,1.01438
30/04/2010,0.26313,0.34656,0.53063,1.01563
04/05/2010,0.26588,0.35313,0.54578,1.04000
05/05/2010,0.27188,0.36016,0.55531,1.05406
06/05/2010,0.27688,0.37359,0.56563,1.06500
07/05/2010,0.32125,0.42813,0.63688,1.13000
10/05/2010,0.31250,0.42125,0.62250,1.09750
11/05/2010,0.30250,0.42281,0.61850,1.09875
12/05/2010,0.29875,0.43019,0.62231,1.09750
13/05/2010,0.29625,0.43588,0.62263,1.09219
14/05/2010,0.29250,0.44506,0.63500,1.10563
17/05/2010,0.30000,0.46000,0.65475,1.11938
18/05/2010,0.29563,0.46469,0.65500,1.11500
19/05/2010,0.29875,0.47750,0.67338,1.13000
20/05/2010,0.29500,0.48406,0.67875,1.13500
21/05/2010,0.29625,0.49688,0.69563,1.15438
24/05/2010,0.29563,0.50969,0.71625,1.17656
25/05/2010,0.29938,0.53625,0.75913,1.22413
26/05/2010,0.30063,0.53781,0.75788,1.21800
27/05/2010,0.30125,0.53844,0.75850,1.21263
28/05/2010,0.29875,0.53625,0.75188,1.20406
01/06/2010,0.30338,0.53625,0.76113,1.20875
02/06/2010,0.30088,0.53750,0.75363,1.20625
03/06/2010,0.30088,0.53781,0.75300,1.20500
04/06/2010,0.30088,0.53656,0.74919,1.19656
07/06/2010,0.30088,0.53719,0.75731,1.20625
08/06/2010,0.29963,0.53688,0.75363,1.19656
09/06/2010,0.29963,0.53656,0.75081,1.19063
10/06/2010,0.29963,0.53644,0.74938,1.18250
11/06/2010,0.29900,0.53706,0.74613,1.18031
14/06/2010,0.29775,0.53706,0.75031,1.18563
15/06/2010,0.29650,0.53894,0.75481,1.19156
16/06/2010,0.29650,0.53894,0.75456,1.18875
17/06/2010,0.29525,0.53925,0.75475,1.19000
18/06/2010,0.29588,0.53819,0.75063,1.18313
21/06/2010,0.29813,0.53838,0.74956,1.18375
22/06/2010,0.29813,0.53825,0.74700,1.17500
23/06/2010,0.29813,0.53825,0.74869,1.17875
24/06/2010,0.29563,0.53719,0.75194,1.17938
25/06/2010,0.29563,0.53469,0.75319,1.18313
28/06/2010,0.29313,0.53344,0.74719,1.17563
29/06/2010,0.29375,0.53300,0.75069,1.17438
30/06/2010,0.30563,0.53394,0.75250,1.17313
01/07/2010,0.30063,0.53331,0.75100,1.17313
02/07/2010,0.29500,0.53363,0.75006,1.17188
05/07/2010,0.29500,0.53125,0.74344,1.16375
06/07/2010,0.28875,0.53113,0.74244,1.16313
07/07/2010,0.28500,0.52988,0.74244,1.16188
08/07/2010,0.28125,0.52750,0.73719,1.15438
09/07/2010,0.27500,0.52681,0.73319,1.14625
12/07/2010,0.27375,0.52556,0.73163,1.14375
13/07/2010,0.27344,0.52594,0.73313,1.14500
14/07/2010,0.27125,0.52563,0.73131,1.14063
15/07/2010,0.27000,0.52469,0.72988,1.13375
16/07/2010,0.26875,0.52125,0.72656,1.12688
19/07/2010,0.26375,0.51781,0.71813,1.11656
20/07/2010,0.26094,0.51250,0.71088,1.10188
21/07/2010,0.25719,0.50625,0.70263,1.08750
22/07/2010,0.25125,0.49781,0.70075,1.08000
23/07/2010,0.24781,0.49313,0.69700,1.07469
26/07/2010,0.24594,0.48750,0.69769,1.08031
27/07/2010,0.24563,0.48125,0.69431,1.07469
28/07/2010,0.24313,0.47500,0.68794,1.06438
29/07/2010,0.24213,0.46563,0.67769,1.05044
30/07/2010,0.24094,0.45375,0.66781,1.03669
02/08/2010,0.24031,0.44469,0.65994,1.02975
03/08/2010,0.24031,0.43469,0.64956,1.01506
04/08/2010,0.24031,0.42406,0.63831,1.00156
05/08/2010,0.23781,0.41813,0.63894,1.00969
06/08/2010,0.23781,0.41125,0.63375,1.00313
09/08/2010,0.23656,0.40438,0.62750,0.99500
10/08/2010,0.23594,0.39781,0.62031,0.99375
11/08/2010,0.23313,0.38438,0.60250,0.97075
12/08/2010,0.23125,0.37625,0.59406,0.96063
13/08/2010,0.22938,0.36938,0.59188,0.96531
16/08/2010,0.22875,0.36188,0.58731,0.96094
17/08/2010,0.22663,0.35219,0.57650,0.94619
18/08/2010,0.22600,0.34547,0.56844,0.93094
19/08/2010,0.22725,0.33906,0.55594,0.91919
20/08/2010,0.22725,0.32922,0.54563,0.90638
23/08/2010,0.22538,0.31750,0.53375,0.89425
24/08/2010,0.22538,0.30750,0.51831,0.87594
25/08/2010,0.22438,0.30375,0.51125,0.87000
26/08/2010,0.22438,0.29938,0.50725,0.86531
27/08/2010,0.22500,0.29688,0.50319,0.85831
31/08/2010,0.22813,0.29563,0.49669,0.84306
01/09/2010,0.22625,0.29563,0.49625,0.83988
02/09/2010,0.22625,0.29438,0.49563,0.83913
03/09/2010,0.22625,0.29281,0.49363,0.83488
06/09/2010,0.22625,0.29219,0.48922,0.83006
07/09/2010,0.22688,0.29188,0.48875,0.82594
08/09/2010,0.22688,0.29250,0.48953,0.82331
09/09/2010,0.22688,0.29250,0.49000,0.82425
10/09/2010,0.22688,0.29219,0.48969,0.82219
13/09/2010,0.22688,0.29219,0.48719,0.81988
14/09/2010,0.22688,0.29188,0.48188,0.80788
15/09/2010,0.22688,0.29203,0.47453,0.79750
16/09/2010,0.22750,0.29141,0.47438,0.79400
17/09/2010,0.22788,0.29156,0.47313,0.79363
20/09/2010,0.22788,0.29031,0.47313,0.79363
21/09/2010,0.22788,0.28969,0.47313,0.79338
22/09/2010,0.22663,0.28938,0.46406,0.78169
23/09/2010,0.22663,0.28938,0.46281,0.78125
24/09/2010,0.22538,0.28938,0.46406,0.78063
27/09/2010,0.22538,0.28938,0.46250,0.77863
28/09/2010,0.22500,0.28938,0.46250,0.77850
29/09/2010,0.22500,0.29000,0.46250,0.77825
30/09/2010,0.22625,0.29000,0.46250,0.77775
01/10/2010,0.22813,0.29063,0.46313,0.77838
04/10/2010,0.22563,0.29063,0.46313,0.77700
05/10/2010,0.22563,0.29000,0.46188,0.77675
06/10/2010,0.22563,0.28969,0.46156,0.77413
07/10/2010,0.22500,0.28906,0.45875,0.77150
08/10/2010,0.22500,0.28906,0.45750,0.76956
11/10/2010,0.22500,0.28906,0.45656,0.76694
12/10/2010,0.22563,0.28906,0.45500,0.76650
13/10/2010,0.22563,0.28906,0.45500,0.76681
14/10/2010,0.22688,0.28906,0.45375,0.76650
15/10/2010,0.22688,0.28906,0.45250,0.76663
18/10/2010,0.22688,0.28906,0.45250,0.76550
19/10/2010,0.22625,0.28906,0.45250,0.76550
20/10/2010,0.22688,0.28844,0.45375,0.76550
21/10/2010,0.22688,0.28844,0.45250,0.76538
22/10/2010,0.22563,0.28844,0.45250,0.76538
25/10/2010,0.22563,0.28844,0.45250,0.76525
26/10/2010,0.22563,0.28844,0.45125,0.76525
27/10/2010,0.22563,0.28813,0.45031,0.76538
28/10/2010,0.22563,0.28688,0.44981,0.76400
29/10/2010,0.22563,0.28594,0.44844,0.76219
01/11/2010,0.22563,0.28594,0.44563,0.76038
02/11/2010,0.22563,0.28594,0.44563,0.76038
03/11/2010,0.22563,0.28594,0.44438,0.76038
04/11/2010,0.22563,0.28563,0.44250,0.75600
05/11/2010,0.22563,0.28563,0.44188,0.75525
08/11/2010,0.22563,0.28563,0.44250,0.75556
09/11/2010,0.22563,0.28563,0.44281,0.75875
10/11/2010,0.22563,0.28563,0.44281,0.75906
11/11/2010,0.22563,0.28563,0.44281,0.75906
12/11/2010,0.22563,0.28438,0.44281,0.76281
15/11/2010,0.22625,0.28438,0.44250,0.76481
16/11/2010,0.22938,0.28438,0.44219,0.76250
17/11/2010,0.23063,0.28438,0.44219,0.76250
18/11/2010,0.22938,0.28438,0.44219,0.76325
19/11/2010,0.22938,0.28438,0.44219,0.76313
22/11/2010,0.23063,0.28438,0.44219,0.76313
23/11/2010,0.23188,0.28438,0.44219,0.76313
24/11/2010,0.23313,0.28750,0.44688,0.76650
25/11/2010,0.23313,0.29188,0.45625,0.78025
26/11/2010,0.23250,0.29438,0.45875,0.78463
29/11/2010,0.23250,0.29594,0.45906,0.78494
30/11/2010,0.23625,0.30031,0.46100,0.78656
01/12/2010,0.24000,0.30344,0.46656,0.79000
02/12/2010,0.23969,0.30344,0.46531,0.79000
03/12/2010,0.24063,0.30344,0.46219,0.78794
06/12/2010,0.24031,0.30344,0.45969,0.78250
07/12/2010,0.24156,0.30219,0.45719,0.78125
08/12/2010,0.24094,0.30219,0.45844,0.78250
09/12/2010,0.24000,0.30219,0.45719,0.78250
10/12/2010,0.23813,0.30156,0.45719,0.78250
13/12/2010,0.23875,0.30156,0.45631,0.78500
14/12/2010,0.23750,0.30188,0.45619,0.78375
15/12/2010,0.24000,0.30188,0.45781,0.78344
16/12/2010,0.23875,0.30375,0.45969,0.78513
17/12/2010,0.23813,0.30375,0.45719,0.78388
20/12/2010,0.24125,0.30281,0.45719,0.78325
21/12/2010,0.24125,0.30281,0.45719,0.78325
22/12/2010,0.23875,0.30281,0.45719,0.78313
23/12/2010,0.24125,0.30281,0.45719,0.78313
24/12/2010,0.24438,0.30281,0.45719,0.78313
29/12/2010,0.24563,0.30281,0.45688,0.78313
30/12/2010,0.24688,0.30281,0.45656,0.78156
31/12/2010,0.25188,0.30281,0.45594,0.78094
04/01/2011,0.24688,0.30281,0.45581,0.78094
05/01/2011,0.24375,0.30281,0.45456,0.78094
06/01/2011,0.24375,0.30313,0.45719,0.78525
07/01/2011,0.24125,0.30313,0.45731,0.78550
10/01/2011,0.24125,0.30313,0.45706,0.78400
11/01/2011,0.24000,0.30313,0.45694,0.78388
12/01/2011,0.24000,0.30313,0.45681,0.78375
13/01/2011,0.24000,0.30313,0.45656,0.78375
14/01/2011,0.23875,0.30313,0.45594,0.78219
17/01/2011,0.23875,0.30313,0.45469,0.77969
18/01/2011,0.24000,0.30313,0.45469,0.77906
19/01/2011,0.23688,0.30313,0.45469,0.78031
20/01/2011,0.23688,0.30313,0.45469,0.78031
21/01/2011,0.23688,0.30313,0.45469,0.78063
24/01/2011,0.23688,0.30313,0.45469,0.78094
25/01/2011,0.23688,0.30438,0.45469,0.78094
26/01/2011,0.23688,0.30438,0.45469,0.78125
27/01/2011,0.23563,0.30438,0.45469,0.78125
28/01/2011,0.23563,0.30438,0.45381,0.78063
31/01/2011,0.23531,0.30438,0.45381,0.78125
01/02/2011,0.23600,0.31050,0.46075,0.78550
02/02/2011,0.23500,0.31050,0.46075,0.78605
03/02/2011,0.23700,0.31050,0.46125,0.78860
04/02/2011,0.23690,0.31150,0.46125,0.79125
07/02/2011,0.23740,0.31200,0.46285,0.79275
08/02/2011,0.23550,0.31200,0.46435,0.79325
09/02/2011,0.23550,0.31200,0.46520,0.79900
10/02/2011,0.23400,0.31200,0.46470,0.79700
11/02/2011,0.23400,0.31300,0.46520,0.79650
14/02/2011,0.23300,0.31400,0.46570,0.79750
15/02/2011,0.23350,0.31350,0.46570,0.79875
16/02/2011,0.23350,0.31350,0.46520,0.79775
17/02/2011,0.23100,0.31350,0.46550,0.79575
18/02/2011,0.22950,0.31250,0.46550,0.79500
21/02/2011,0.22950,0.31250,0.46500,0.79300
22/02/2011,0.22800,0.31250,0.46500,0.79275
23/02/2011,0.22700,0.31150,0.46500,0.79375
24/02/2011,0.22550,0.31050,0.46400,0.79125
25/02/2011,0.22550,0.31050,0.46400,0.79225
28/02/2011,0.22550,0.30950,0.46400,0.79025
01/03/2011,0.22550,0.30950,0.46250,0.78875
02/03/2011,0.22350,0.30950,0.46150,0.78625
03/03/2011,0.22150,0.30950,0.46150,0.78725
04/03/2011,0.22150,0.30950,0.46250,0.79200
07/03/2011,0.22050,0.30950,0.46250,0.78650
08/03/2011,0.21950,0.30950,0.46150,0.78450
09/03/2011,0.21750,0.30950,0.46150,0.78550
10/03/2011,0.21600,0.30950,0.46150,0.78550
11/03/2011,0.21550,0.30950,0.46100,0.78000
14/03/2011,0.21350,0.30900,0.46100,0.77750
15/03/2011,0.21150,0.30900,0.46000,0.76850
16/03/2011,0.21150,0.30900,0.46000,0.77150
17/03/2011,0.20650,0.30900,0.46000,0.77250
18/03/2011,0.20550,0.30900,0.46000,0.77050
21/03/2011,0.20450,0.30900,0.46000,0.77200
22/03/2011,0.20250,0.30900,0.46000,0.77450
23/03/2011,0.19950,0.30800,0.46000,0.77450
24/03/2011,0.19550,0.30850,0.46000,0.77550
25/03/2011,0.19400,0.30750,0.46000,0.77650
28/03/2011,0.19200,0.30700,0.46050,0.77950
29/03/2011,0.18900,0.30700,0.46050,0.77950
30/03/2011,0.18550,0.30450,0.46050,0.78200
31/03/2011,0.18450,0.30300,0.45950,0.78250
01/04/2011,0.18400,0.30100,0.45950,0.78525
04/04/2011,0.17820,0.29675,0.45875,0.78100
05/04/2011,0.16970,0.29375,0.45650,0.77775
06/04/2011,0.16280,0.29263,0.45450,0.77825
07/04/2011,0.15700,0.28950,0.45088,0.77775
08/04/2011,0.15475,0.28525,0.44750,0.77725
11/04/2011,0.15075,0.28275,0.44450,0.77400
12/04/2011,0.14400,0.28075,0.44250,0.77250
13/04/2011,0.14050,0.27800,0.44150,0.77150
14/04/2011,0.13800,0.27550,0.43850,0.76500
15/04/2011,0.13650,0.27475,0.43700,0.76500
18/04/2011,0.13450,0.27400,0.43500,0.76275
19/04/2011,0.13350,0.27375,0.43375,0.76250
20/04/2011,0.13350,0.27375,0.43325,0.76300
21/04/2011,0.13550,0.27375,0.43325,0.76200
26/04/2011,0.13500,0.27275,0.43225,0.76200
27/04/2011,0.13475,0.27325,0.43175,0.76250
28/04/2011,0.13375,0.27300,0.43050,0.76100
03/05/2011,0.13400,0.27225,0.43025,0.75775
04/05/2011,0.13350,0.27025,0.42850,0.75625
05/05/2011,0.13150,0.26825,0.42700,0.75200
06/05/2011,0.13225,0.26700,0.42500,0.74900
09/05/2011,0.13225,0.26575,0.42325,0.74650
10/05/2011,0.13225,0.26400,0.42125,0.74350
11/05/2011,0.13200,0.26225,0.42050,0.74250
12/05/2011,0.13150,0.26075,0.41700,0.73800
13/05/2011,0.13150,0.26050,0.41500,0.73800
16/05/2011,0.13150,0.26050,0.41250,0.73550
17/05/2011,0.13050,0.25975,0.41200,0.73550
18/05/2011,0.13050,0.26000,0.41000,0.73475
19/05/2011,0.13025,0.25850,0.40875,0.73700
20/05/2011,0.13000,0.25750,0.40725,0.73300
23/05/2011,0.13000,0.25675,0.40550,0.73050
24/05/2011,0.12900,0.25500,0.40450,0.73175
25/05/2011,0.12900,0.25450,0.40375,0.73125
26/05/2011,0.12900,0.25400,0.40375,0.73125
27/05/2011,0.12700,0.25388,0.40263,0.72950
31/05/2011,0.12800,0.25288,0.40313,0.72950
01/06/2011,0.12700,0.25288,0.40263,0.72950
02/06/2011,0.12650,0.25200,0.40138,0.72725
03/06/2011,0.12650,0.25200,0.40100,0.72725
06/06/2011,0.12600,0.25175,0.40100,0.72500
07/06/2011,0.12650,0.25175,0.40000,0.72500
08/06/2011,0.12650,0.25025,0.39775,0.72175
09/06/2011,0.12700,0.24950,0.39675,0.72250
10/06/2011,0.12700,0.24850,0.39675,0.72250
13/06/2011,0.12700,0.24700,0.39450,0.72025
14/06/2011,0.12750,0.24525,0.39350,0.72025
15/06/2011,0.12850,0.24500,0.39325,0.72125
16/06/2011,0.12800,0.24650,0.39500,0.72725
17/06/2011,0.12800,0.24650,0.39500,0.72775
20/06/2011,0.12800,0.24650,0.39475,0.72775
21/06/2011,0.12750,0.24550,0.39475,0.72775
22/06/2011,0.12750,0.24550,0.39475,0.72625
23/06/2011,0.12650,0.24650,0.39575,0.72725
24/06/2011,0.12750,0.24625,0.39675,0.72875
27/06/2011,0.12650,0.24575,0.40275,0.73250
28/06/2011,0.12650,0.24575,0.40075,0.73500
29/06/2011,0.12550,0.24575,0.40025,0.73500
30/06/2011,0.12800,0.24575,0.39775,0.73350
01/07/2011,0.12550,0.24575,0.39725,0.73400
04/07/2011,0.12550,0.24575,0.39725,0.73450
05/07/2011,0.12500,0.24575,0.39725,0.73450
06/07/2011,0.12450,0.24575,0.39875,0.73500
07/07/2011,0.12450,0.24605,0.39875,0.73525
08/07/2011,0.12450,0.24605,0.39875,0.73575
11/07/2011,0.12450,0.24605,0.40275,0.73475
12/07/2011,0.12550,0.24900,0.40975,0.74050
13/07/2011,0.12400,0.24925,0.41325,0.74250
14/07/2011,0.12300,0.24975,0.41575,0.74300
15/07/2011,0.12225,0.24975,0.41650,0.74350
18/07/2011,0.12175,0.25125,0.42000,0.74850
19/07/2011,0.12225,0.25200,0.42300,0.74975
20/07/2011,0.12225,0.25300,0.42300,0.75125
21/07/2011,0.12250,0.25300,0.42350,0.75175
22/07/2011,0.12225,0.25300,0.42250,0.75225
25/07/2011,0.12250,0.25210,0.42450,0.75425
26/07/2011,0.12200,0.25260,0.42500,0.75475
27/07/2011,0.12225,0.25285,0.42625,0.75600
28/07/2011,0.12375,0.25395,0.42850,0.75775
29/07/2011,0.13125,0.25550,0.43025,0.76025
01/08/2011,0.12861,0.25722,0.43167,0.75944
02/08/2011,0.17167,0.26444,0.43750,0.76306
03/08/2011,0.17833,0.26828,0.44028,0.76500
04/08/2011,0.15278,0.26939,0.44056,0.76611
05/08/2011,0.13611,0.27161,0.44278,0.76472
08/08/2011,0.13611,0.27478,0.44333,0.76667
09/08/2011,0.13611,0.27839,0.44828,0.76994
10/08/2011,0.13833,0.28061,0.44828,0.76661
11/08/2011,0.13944,0.28617,0.45183,0.76961
12/08/2011,0.14278,0.29006,0.45672,0.77283
15/08/2011,0.14500,0.29172,0.45928,0.77483
16/08/2011,0.14278,0.29283,0.45983,0.77594
17/08/2011,0.14167,0.29589,0.45983,0.77761
18/08/2011,0.14167,0.29778,0.46294,0.78017
19/08/2011,0.14167,0.30300,0.46706,0.78439
22/08/2011,0.14333,0.30844,0.47111,0.78817
23/08/2011,0.14444,0.31178,0.47528,0.79233
24/08/2011,0.14444,0.31428,0.47639,0.79456
25/08/2011,0.14444,0.31900,0.48028,0.79789
26/08/2011,0.14333,0.32278,0.47994,0.79589
30/08/2011,0.14333,0.32556,0.48333,0.79811
31/08/2011,0.14667,0.32722,0.48578,0.80000
01/09/2011,0.14222,0.32944,0.48878,0.80217
02/09/2011,0.14111,0.33056,0.49039,0.80322
05/09/2011,0.14111,0.33278,0.49606,0.80706
06/09/2011,0.14333,0.33561,0.50161,0.81417
07/09/2011,0.14333,0.33683,0.50294,0.81539
08/09/2011,0.14444,0.33683,0.50411,0.81844
09/09/2011,0.14278,0.33794,0.50439,0.82133
12/09/2011,0.14389,0.34289,0.51328,0.82800
13/09/2011,0.14500,0.34711,0.51694,0.83083
14/09/2011,0.14667,0.34911,0.52089,0.83411
15/09/2011,0.14722,0.35022,0.52228,0.83550
16/09/2011,0.14667,0.35133,0.52283,0.83494
19/09/2011,0.14833,0.35250,0.52478,0.83578
20/09/2011,0.14667,0.35500,0.52700,0.83744
21/09/2011,0.14611,0.35556,0.52922,0.83856
22/09/2011,0.14611,0.35806,0.53700,0.84494
23/09/2011,0.14611,0.36022,0.53956,0.84750
26/09/2011,0.14611,0.36278,0.54172,0.85011
27/09/2011,0.14500,0.36522,0.54450,0.85156
28/09/2011,0.14611,0.36856,0.54839,0.85489
29/09/2011,0.14500,0.37211,0.55394,0.85967
30/09/2011,0.15222,0.37433,0.55783,0.86489
03/10/2011,0.14444,0.37761,0.56139,0.86883
04/10/2011,0.14333,0.38094,0.56700,0.87500
05/10/2011,0.14278,0.38361,0.57161,0.88250
06/10/2011,0.14267,0.38778,0.57800,0.88850
07/10/2011,0.13944,0.39111,0.58056,0.89267
10/10/2011,0.13944,0.39417,0.58250,0.89600
11/10/2011,0.14167,0.39750,0.58694,0.90133
12/10/2011,0.14056,0.40083,0.58806,0.90400
13/10/2011,0.14056,0.40306,0.59167,0.90617
14/10/2011,0.13944,0.40472,0.59306,0.90950
17/10/2011,0.14278,0.40583,0.59556,0.91094
18/10/2011,0.14056,0.40917,0.59778,0.91317
19/10/2011,0.14056,0.41167,0.60028,0.91561
20/10/2011,0.14167,0.41556,0.60250,0.91861
21/10/2011,0.14167,0.41833,0.60667,0.92139
24/10/2011,0.14167,0.42028,0.61000,0.92394
25/10/2011,0.14222,0.42222,0.61222,0.92556
26/10/2011,0.14222,0.42472,0.61556,0.92717
27/10/2011,0.14222,0.42806,0.61889,0.93128
28/10/2011,0.14222,0.42944,0.61972,0.93372
31/10/2011,0.14222,0.42944,0.61944,0.93561
01/11/2011,0.14222,0.43167,0.62250,0.93972
02/11/2011,0.14222,0.43306,0.62389,0.94161
03/11/2011,0.14111,0.43500,0.62694,0.94489
04/11/2011,0.14111,0.43750,0.63111,0.94883
07/11/2011,0.14111,0.44139,0.63667,0.95372
08/11/2011,0.14111,0.44417,0.64167,0.95861
09/11/2011,0.14056,0.44917,0.64833,0.96450
10/11/2011,0.14111,0.45278,0.65417,0.97644
11/11/2011,0.14111,0.45722,0.65861,0.98144
14/11/2011,0.14222,0.46056,0.66222,0.98522
15/11/2011,0.14389,0.46556,0.66972,0.99189
16/11/2011,0.14167,0.47111,0.67694,0.99700
17/11/2011,0.14278,0.47944,0.68917,1.00756
18/11/2011,0.14278,0.48778,0.69861,1.01811
21/11/2011,0.14278,0.49500,0.70611,1.02589
22/11/2011,0.14278,0.50028,0.71222,1.03422
23/11/2011,0.14278,0.50611,0.71889,1.04144
24/11/2011,0.14278,0.51167,0.72611,1.04656
25/11/2011,0.14389,0.51806,0.73417,1.05156
28/11/2011,0.14611,0.52306,0.73972,1.06044
29/11/2011,0.14500,0.52694,0.74583,1.06600
30/11/2011,0.14500,0.52889,0.74833,1.07106
01/12/2011,0.14556,0.52722,0.74722,1.06494
02/12/2011,0.14611,0.52833,0.74833,1.06517
05/12/2011,0.14950,0.53390,0.75425,1.07400
06/12/2011,0.15000,0.53775,0.75825,1.07890
07/12/2011,0.15050,0.54000,0.76000,1.08115
08/12/2011,0.15000,0.54000,0.76050,1.08215
09/12/2011,0.15000,0.54175,0.76200,1.08490
12/12/2011,0.15000,0.54350,0.76450,1.08740
13/12/2011,0.15050,0.54625,0.77050,1.09340
14/12/2011,0.15050,0.55505,0.77850,1.09915
15/12/2011,0.15050,0.55915,0.78300,1.10585
16/12/2011,0.15050,0.56315,0.78800,1.11035
19/12/2011,0.15050,0.56695,0.79450,1.11435
20/12/2011,0.15050,0.56975,0.79850,1.11885
21/12/2011,0.15050,0.57125,0.79950,1.11910
22/12/2011,0.15000,0.57375,0.80100,1.12135
23/12/2011,0.15000,0.57575,0.80400,1.12310
28/12/2011,0.15000,0.57925,0.80800,1.12690
29/12/2011,0.14950,0.58100,0.80850,1.12805
30/12/2011,0.15400,0.58100,0.80850,1.12805
03/01/2012,0.14900,0.58250,0.81100,1.13005
04/01/2012,0.15000,0.58250,0.81100,1.13035
05/01/2012,0.14950,0.58250,0.81200,1.13035
06/01/2012,0.14900,0.58150,0.81200,1.13035
09/01/2012,0.14900,0.58050,0.81000,1.12825
10/01/2012,0.15000,0.57950,0.80850,1.12605
11/01/2012,0.14900,0.57650,0.80675,1.12435
12/01/2012,0.14700,0.57150,0.80225,1.11945
13/01/2012,0.14600,0.56700,0.79425,1.11395
16/01/2012,0.14600,0.56490,0.79325,1.11175
17/01/2012,0.14650,0.56230,0.79275,1.11015
18/01/2012,0.14640,0.56120,0.79175,1.11005
19/01/2012,0.14540,0.56120,0.79175,1.11005
20/01/2012,0.14430,0.56110,0.79175,1.10995
23/01/2012,0.14450,0.56010,0.79275,1.10995
24/01/2012,0.14450,0.55910,0.79125,1.10845
25/01/2012,0.14150,0.55660,0.79175,1.10795
26/01/2012,0.14100,0.55310,0.78675,1.10170
27/01/2012,0.14100,0.55110,0.78525,1.09920
30/01/2012,0.13950,0.54685,0.78150,1.09745
31/01/2012,0.13950,0.54235,0.77825,1.09570
01/02/2012,0.13900,0.53710,0.77250,1.09070
02/02/2012,0.14100,0.53060,0.77000,1.08650
03/02/2012,0.14200,0.52700,0.76850,1.08400
06/02/2012,0.14150,0.52325,0.76875,1.08275
07/02/2012,0.14400,0.52000,0.76600,1.08020
08/02/2012,0.14200,0.51325,0.76225,1.07625
09/02/2012,0.14200,0.51000,0.75860,1.07250
10/02/2012,0.14200,0.50600,0.75810,1.06980
13/02/2012,0.14200,0.50260,0.75560,1.06780
14/02/2012,0.14400,0.49760,0.75360,1.06755
15/02/2012,0.14300,0.49510,0.75210,1.06555
16/02/2012,0.14200,0.49310,0.75210,1.06605
17/02/2012,0.14100,0.49310,0.75110,1.06605
20/02/2012,0.14100,0.49310,0.75110,1.06605
21/02/2012,0.14050,0.49260,0.75210,1.06605
22/02/2012,0.14050,0.49160,0.75310,1.06605
23/02/2012,0.13950,0.49060,0.75310,1.06605
24/02/2012,0.13850,0.49060,0.75310,1.06605
27/02/2012,0.13900,0.48910,0.75210,1.06615
28/02/2012,0.13900,0.48750,0.75050,1.06305
29/02/2012,0.13900,0.48425,0.74875,1.05980
01/03/2012,0.13850,0.47970,0.74820,1.05915
02/03/2012,0.13950,0.47575,0.74525,1.05520
05/03/2012,0.14050,0.47455,0.74320,1.05440
06/03/2012,0.14150,0.47455,0.74320,1.05440
07/03/2012,0.14150,0.47455,0.74420,1.05540
08/03/2012,0.14150,0.47355,0.74420,1.05540
09/03/2012,0.14150,0.47355,0.74420,1.05540
12/03/2012,0.14250,0.47355,0.74420,1.05640
13/03/2012,0.14370,0.47365,0.74440,1.05660
14/03/2012,0.14670,0.47365,0.74350,1.05670
15/03/2012,0.14850,0.47365,0.74250,1.05370
16/03/2012,0.14850,0.47365,0.74090,1.05310
19/03/2012,0.14900,0.47365,0.73990,1.05310
20/03/2012,0.15150,0.47415,0.73990,1.05310
21/03/2012,0.15250,0.47415,0.73990,1.05310
22/03/2012,0.15350,0.47365,0.73990,1.05310
23/03/2012,0.15300,0.47315,0.74090,1.05210
26/03/2012,0.15300,0.47265,0.73930,1.05150
27/03/2012,0.15300,0.47065,0.73680,1.05000
28/03/2012,0.15300,0.46965,0.73580,1.04800
29/03/2012,0.15300,0.46815,0.73430,1.04750
30/03/2012,0.15250,0.46815,0.73340,1.04850
02/04/2012,0.15000,0.46815,0.73340,1.04970
