Date,ON,3M,6M,12M
13/10/2008,1.03375,1.07750,1.17250,1.31250
14/10/2008,0.99000,1.07750,1.17375,1.31875
15/10/2008,0.96750,1.08750,1.18500,1.33125
16/10/2008,0.87625,1.06375,1.17625,1.32750
17/10/2008,0.79500,1.06000,1.18000,1.33250
20/10/2008,0.77125,1.04750,1.15750,1.30500
21/10/2008,0.74750,1.03500,1.14250,1.29500
22/10/2008,0.72625,1.02500,1.13000,1.26875
23/10/2008,0.71500,1.00500,1.09750,1.22875
24/10/2008,0.71625,1.00250,1.08375,1.21500
27/10/2008,0.72875,0.99500,1.07625,1.20375
28/10/2008,0.75000,0.99125,1.07500,1.20125
29/10/2008,0.78750,0.98500,1.06875,1.19250
30/10/2008,0.73875,0.98000,1.06500,1.18375
31/10/2008,0.57500,0.94063,1.03000,1.15563
03/11/2008,0.55000,0.92125,1.01250,1.13875
04/11/2008,0.54750,0.90750,0.99875,1.12625
05/11/2008,0.53625,0.89938,0.99000,1.11625
06/11/2008,0.52375,0.88938,0.97750,1.11250
07/11/2008,0.55000,0.89250,0.97500,1.11000
10/11/2008,0.55250,0.89375,0.96875,1.10500
11/11/2008,0.56500,0.89500,0.96125,1.10000
12/11/2008,0.55125,0.89750,0.96750,1.10250
13/11/2008,0.54375,0.89500,0.97125,1.11000
14/11/2008,0.53750,0.89250,0.96625,1.11000
17/11/2008,0.52000,0.89250,0.96625,1.11375
18/11/2008,0.52750,0.89750,0.96750,1.11500
19/11/2008,0.53250,0.91125,0.97500,1.11625
20/11/2008,0.50688,0.91625,1.00250,1.12125
21/11/2008,0.50250,0.92125,0.99875,1.12625
24/11/2008,0.52125,0.92625,1.00125,1.12625
25/11/2008,0.52625,0.93250,1.01000,1.13125
26/11/2008,0.54875,0.93500,1.01500,1.13500
27/11/2008,0.55625,0.93750,1.01750,1.13375
28/11/2008,0.59375,0.93500,1.02000,1.13125
01/12/2008,0.58125,0.94625,1.02625,1.13625
02/12/2008,0.56625,0.95125,1.03375,1.13875
03/12/2008,0.52125,0.95500,1.03875,1.14000
04/12/2008,0.51250,0.94875,1.03875,1.14000
05/12/2008,0.49625,0.95000,1.04125,1.14250
08/12/2008,0.50125,0.95375,1.04250,1.14250
09/12/2008,0.49250,0.95000,1.04375,1.14250
10/12/2008,0.46375,0.94750,1.04250,1.14250
11/12/2008,0.44625,0.94500,1.04250,1.14250
12/12/2008,0.46375,0.94375,1.04250,1.14125
15/12/2008,0.47788,0.94538,1.04275,1.14263
16/12/2008,0.48625,0.94875,1.04375,1.14000
17/12/2008,0.48500,0.94500,1.04375,1.13500
18/12/2008,0.45750,0.93750,1.04250,1.12750
19/12/2008,0.33750,0.89625,1.01250,1.09500
22/12/2008,0.32500,0.88875,1.00125,1.09500
23/12/2008,0.34375,0.88875,1.00375,1.09500
24/12/2008,0.32125,0.88625,1.00500,1.09750
29/12/2008,0.34375,0.86375,0.98500,1.08625
30/12/2008,0.32625,0.84000,0.96750,1.08375
31/12/2008,0.31750,0.83250,0.95375,1.08750
02/01/2009,0.31125,0.82375,0.94625,1.08250
05/01/2009,0.30000,0.80375,0.93125,1.07250
06/01/2009,0.29125,0.79625,0.92125,1.06750
07/01/2009,0.28375,0.79250,0.91750,1.06250
08/01/2009,0.28250,0.79000,0.91250,1.06000
09/01/2009,0.28250,0.78250,0.90875,1.05375
12/01/2009,0.27000,0.77875,0.90313,1.05125
13/01/2009,0.25750,0.76000,0.89563,1.04500
14/01/2009,0.24750,0.74875,0.88563,1.03625
15/01/2009,0.24375,0.73250,0.88500,1.03000
16/01/2009,0.23625,0.71750,0.88250,1.02375
19/01/2009,0.22625,0.70500,0.88125,1.02438
20/01/2009,0.22500,0.70125,0.88125,1.02125
21/01/2009,0.22375,0.70125,0.88125,1.02113
22/01/2009,0.22125,0.69625,0.87500,1.01700
23/01/2009,0.22025,0.69250,0.87750,1.01238
26/01/2009,0.22188,0.69000,0.87250,1.00563
27/01/2009,0.22313,0.68000,0.86125,0.99738
28/01/2009,0.22938,0.67750,0.85125,0.99250
29/01/2009,0.22375,0.67500,0.85250,0.99000
30/01/2009,0.21688,0.67063,0.83750,0.98250
02/02/2009,0.20275,0.66750,0.83250,0.97975
03/02/2009,0.21025,0.66375,0.82000,0.97725
04/02/2009,0.20775,0.66438,0.80750,0.97350
05/02/2009,0.18900,0.65750,0.80500,0.97225
06/02/2009,0.18375,0.65688,0.80563,0.97225
09/02/2009,0.19000,0.65125,0.79750,0.96975
10/02/2009,0.18375,0.64500,0.79250,0.96725
11/02/2009,0.18500,0.64125,0.79188,0.96475
12/02/2009,0.17875,0.64000,0.79000,0.96188
13/02/2009,0.17425,0.63625,0.78938,0.96213
16/02/2009,0.17363,0.63438,0.78625,0.96088
17/02/2009,0.16988,0.63375,0.78750,0.96200
18/02/2009,0.17188,0.63375,0.79125,0.96588
19/02/2009,0.17838,0.63488,0.79575,0.96825
20/02/2009,0.17850,0.63438,0.79450,0.96975
23/02/2009,0.17375,0.63375,0.79375,0.97000
24/02/2009,0.17238,0.63750,0.79625,0.97188
25/02/2009,0.17213,0.63625,0.79625,0.97275
26/02/2009,0.16963,0.63688,0.79625,0.97100
27/02/2009,0.17563,0.63750,0.79750,0.97075
02/03/2009,0.17763,0.63500,0.79813,0.97075
03/03/2009,0.17663,0.63313,0.79625,0.96825
04/03/2009,0.17663,0.63125,0.79750,0.96700
05/03/2009,0.17275,0.63188,0.79750,0.96650
06/03/2009,0.17225,0.62961,0.79531,0.96588
09/03/2009,0.17475,0.63063,0.79750,0.96588
10/03/2009,0.17475,0.62750,0.79875,0.96588
11/03/2009,0.17350,0.62375,0.80000,0.96463
12/03/2009,0.17988,0.62163,0.80063,0.96438
13/03/2009,0.18563,0.62025,0.79875,0.96050
16/03/2009,0.18750,0.61875,0.79688,0.96188
