Date,ON,3M,6M,12M
21/03/2003,3.12625,3.65578,3.64828,3.72055
24/03/2003,3.14906,3.65328,3.65203,3.72930
25/03/2003,4.37625,3.65453,3.64000,3.66375
26/03/2003,4.00000,3.66250,3.64750,3.69375
27/03/2003,4.01500,3.66078,3.63188,3.64828
28/03/2003,3.75000,3.66016,3.62438,3.62688
31/03/2003,4.55125,3.65703,3.59500,3.56875
01/04/2003,4.43375,3.65328,3.55750,3.52375
02/04/2003,3.58781,3.65078,3.56750,3.55375
03/04/2003,4.12125,3.64578,3.57875,3.59422
04/04/2003,3.43313,3.63750,3.56000,3.54875
07/04/2003,3.21750,3.63188,3.57875,3.60875
08/04/2003,3.19500,3.63063,3.56875,3.59672
09/04/2003,3.25000,3.62938,3.56031,3.57625
10/04/2003,3.30500,3.62563,3.54500,3.54250
11/04/2003,3.26500,3.64625,3.59422,3.62938
14/04/2003,4.50000,3.67125,3.64250,3.72875
15/04/2003,4.42031,3.67375,3.65250,3.72188
16/04/2003,3.50000,3.66563,3.64750,3.69031
17/04/2003,3.38688,3.65953,3.61000,3.62438
22/04/2003,3.26375,3.65125,3.59375,3.60125
23/04/2003,3.21125,3.64625,3.59234,3.60797
24/04/2003,3.20250,3.64188,3.58563,3.58625
25/04/2003,3.14469,3.63750,3.56750,3.53641
28/04/2003,4.61563,3.63875,3.55500,3.51750
29/04/2003,4.54781,3.63375,3.56156,3.55375
30/04/2003,3.62750,3.62188,3.56156,3.56031
01/05/2003,3.13250,3.59672,3.53125,3.50375
02/05/2003,3.12563,3.59375,3.53266,3.50875
06/05/2003,3.25000,3.59313,3.54375,3.52766
07/05/2003,4.62625,3.60125,3.53391,3.50625
08/05/2003,3.29250,3.59875,3.54250,3.52766
09/05/2003,3.88063,3.66250,3.64508,3.66250
12/05/2003,4.50000,3.66625,3.63000,3.63750
13/05/2003,3.62438,3.66375,3.63875,3.64828
14/05/2003,4.25000,3.66750,3.65328,3.68969
15/05/2003,4.46219,3.66875,3.63375,3.63703
16/05/2003,3.40500,3.66875,3.61688,3.60500
19/05/2003,3.34375,3.66875,3.59797,3.56156
20/05/2003,3.25000,3.66250,3.60375,3.57625
21/05/2003,3.25000,3.63000,3.55250,3.50500
22/05/2003,3.88063,3.63000,3.55375,3.51125
23/05/2003,3.25000,3.62250,3.54500,3.49125
27/05/2003,3.50000,3.62250,3.54125,3.48500
28/05/2003,3.53500,3.62688,3.56406,3.54016
29/05/2003,4.61313,3.62938,3.56281,3.54375
30/05/2003,4.25000,3.62563,3.55000,3.50625
02/06/2003,4.50000,3.62313,3.55875,3.53516
03/06/2003,3.34094,3.62625,3.55875,3.53016
04/06/2003,4.62313,3.62375,3.55625,3.52625
05/06/2003,4.37875,3.62688,3.57438,3.56594
06/06/2003,4.25000,3.66500,3.58625,3.55906
09/06/2003,3.84969,3.66375,3.58000,3.52375
10/06/2003,4.50000,3.66688,3.58125,3.52313
11/06/2003,3.57656,3.64750,3.57750,3.50625
12/06/2003,4.12875,3.65266,3.57688,3.51750
13/06/2003,4.13000,3.65453,3.57750,3.51875
16/06/2003,3.22125,3.63625,3.55656,3.48500
17/06/2003,3.25000,3.63500,3.56781,3.52750
18/06/2003,3.97625,3.63875,3.58375,3.54375
19/06/2003,3.30391,3.62875,3.55625,3.49875
20/06/2003,3.19063,3.62250,3.54586,3.48000
23/06/2003,3.25000,3.62750,3.54563,3.48625
24/06/2003,3.20594,3.63438,3.54563,3.48500
25/06/2003,3.18656,3.63063,3.54500,3.48375
26/06/2003,3.17531,3.64250,3.57625,3.55656
27/06/2003,3.15500,3.64500,3.58500,3.58750
30/06/2003,3.33078,3.64125,3.56625,3.55875
01/07/2003,3.50000,3.63750,3.54625,3.51625
02/07/2003,3.95750,3.62938,3.54375,3.51500
03/07/2003,3.48750,3.60625,3.54625,3.53141
04/07/2003,3.13000,3.59875,3.54625,3.53500
07/07/2003,4.08813,3.59250,3.54500,3.53750
08/07/2003,4.00000,3.59500,3.54750,3.54625
09/07/2003,4.25375,3.59750,3.53750,3.52625
10/07/2003,4.04625,3.58750,3.53625,3.52750
11/07/2003,2.93813,3.45625,3.44125,3.42250
14/07/2003,3.86813,3.45734,3.43844,3.41875
15/07/2003,3.00000,3.43344,3.42250,3.39500
16/07/2003,3.60875,3.43719,3.43219,3.43844
17/07/2003,3.00000,3.41500,3.40875,3.40125
18/07/2003,2.89125,3.40578,3.40578,3.40203
21/07/2003,2.92813,3.40578,3.41375,3.42125
22/07/2003,3.62875,3.41203,3.42969,3.45859
23/07/2003,2.88688,3.39125,3.39000,3.41625
24/07/2003,2.94156,3.40703,3.42719,3.49500
25/07/2003,3.00000,3.43719,3.44539,3.52766
28/07/2003,3.11031,3.44625,3.45164,3.54016
29/07/2003,3.06563,3.44125,3.45250,3.55211
30/07/2003,3.11688,3.44375,3.46039,3.57875
31/07/2003,3.17125,3.44125,3.45625,3.56188
01/08/2003,3.00000,3.47125,3.55500,3.76750
04/08/2003,3.02375,3.48250,3.58125,3.81750
05/08/2003,3.50000,3.48375,3.57125,3.80375
06/08/2003,3.06063,3.48875,3.59422,3.85422
07/08/2003,3.00000,3.49000,3.57750,3.80000
08/08/2003,2.99375,3.49000,3.55875,3.75875
11/08/2003,3.75000,3.49500,3.57625,3.80375
12/08/2003,4.25000,3.50500,3.60500,3.86250
13/08/2003,4.37938,3.49750,3.57406,3.81281
14/08/2003,4.48250,3.50000,3.58063,3.85047
15/08/2003,3.50000,3.50000,3.58125,3.82750
18/08/2003,4.49250,3.50813,3.59313,3.85125
19/08/2003,4.38375,3.50750,3.60938,3.86875
20/08/2003,3.00000,3.49375,3.59563,3.85125
21/08/2003,3.00000,3.51000,3.62125,3.90000
22/08/2003,3.06031,3.56625,3.65375,3.94250
26/08/2003,3.62813,3.57750,3.66625,3.96609
27/08/2003,3.69156,3.60242,3.67250,3.94219
28/08/2003,3.14953,3.60492,3.68844,3.95375
29/08/2003,3.64938,3.63188,3.70250,3.98000
01/09/2003,4.23625,3.65453,3.71609,4.00500
02/09/2003,3.55938,3.66938,3.75125,4.06656
03/09/2003,3.39578,3.67500,3.76750,4.07750
04/09/2003,3.21875,3.67969,3.79141,4.08375
05/09/2003,3.66813,3.67750,3.77750,4.05125
08/09/2003,3.50000,3.69094,3.76500,3.99625
09/09/2003,3.25000,3.68844,3.78516,4.01500
10/09/2003,3.81219,3.69125,3.78125,4.01125
11/09/2003,3.22375,3.68969,3.77000,3.97875
12/09/2003,3.25000,3.68656,3.77391,4.01500
15/09/2003,3.25000,3.68906,3.77125,3.97750
16/09/2003,3.75000,3.68969,3.77750,4.00375
17/09/2003,3.37688,3.69750,3.82500,4.10375
18/09/2003,3.37563,3.71359,3.82875,4.08797
19/09/2003,3.66250,3.71359,3.83000,4.09172
22/09/2003,3.38313,3.71234,3.81969,4.07625
23/09/2003,3.75000,3.71359,3.81906,4.08250
24/09/2003,3.37750,3.71547,3.82375,4.08188
25/09/2003,4.06531,3.71609,3.80250,4.01000
26/09/2003,3.50000,3.71609,3.80875,4.02500
29/09/2003,4.00000,3.72250,3.81781,4.01875
30/09/2003,3.86563,3.72500,3.82625,4.03391
01/10/2003,3.25000,3.72125,3.80500,3.97875
02/10/2003,3.25000,3.72125,3.81781,4.02625
03/10/2003,3.25750,3.72375,3.84250,4.08875
06/10/2003,3.23125,3.74500,3.88875,4.19094
07/10/2003,3.27500,3.74375,3.87813,4.17000
08/10/2003,3.37438,3.75250,3.89875,4.22375
09/10/2003,3.58063,3.75250,3.89500,4.18969
10/10/2003,3.74375,3.73875,3.88500,4.17750
13/10/2003,3.44625,3.73750,3.88625,4.18719
14/10/2003,3.75000,3.74500,3.89625,4.22234
15/10/2003,3.22500,3.75000,3.91750,4.26625
16/10/2003,3.20875,3.75250,3.92844,4.27625
17/10/2003,3.15375,3.76625,3.95125,4.32625
20/10/2003,3.32438,3.77250,3.95750,4.33625
21/10/2003,3.25000,3.77375,3.95750,4.33500
22/10/2003,3.16938,3.85875,4.03641,4.43844
23/10/2003,4.00000,3.87438,4.04125,4.41875
24/10/2003,3.67125,3.88625,4.07375,4.46359
27/10/2003,3.50000,3.92125,4.08500,4.48250
28/10/2003,3.26750,3.92500,4.10125,4.50500
29/10/2003,3.75000,3.92750,4.10125,4.49250
30/10/2003,3.82219,3.94094,4.12063,4.51125
31/10/2003,3.25000,3.94750,4.11938,4.48875
03/11/2003,3.15875,3.97234,4.14125,4.54891
04/11/2003,3.08656,3.98000,4.16125,4.56156
05/11/2003,2.99125,3.98625,4.15953,4.54625
06/11/2003,3.56469,3.99125,4.16875,4.55406
07/11/2003,3.50000,3.98250,4.17500,4.56906
10/11/2003,3.43719,3.97625,4.17250,4.53891
11/11/2003,4.13313,3.97375,4.15328,4.49500
12/11/2003,3.63188,3.97625,4.16203,4.51250
13/11/2003,3.69469,3.97750,4.15703,4.49000
14/11/2003,3.87813,3.97688,4.15578,4.47500
17/11/2003,3.69063,3.97938,4.14953,4.44875
18/11/2003,3.75000,3.98000,4.15453,4.46234
19/11/2003,3.44375,3.98125,4.14500,4.43344
20/11/2003,3.40125,3.98250,4.15453,4.46500
21/11/2003,3.88375,3.98250,4.16016,4.47750
24/11/2003,3.75000,3.98313,4.15953,4.48000
25/11/2003,4.00000,3.98375,4.17844,4.53875
26/11/2003,3.56219,3.97875,4.18094,4.54250
27/11/2003,3.41094,3.98125,4.19344,4.57500
28/11/2003,3.93906,3.98313,4.20188,4.58734
01/12/2003,4.35563,3.99500,4.21484,4.59734
02/12/2003,4.12438,3.99500,4.21547,4.59609
03/12/2003,4.00000,3.99625,4.21234,4.58547
04/12/2003,4.25000,4.00500,4.20750,4.56375
05/12/2003,3.71125,4.00250,4.18531,4.51000
08/12/2003,4.25000,4.01375,4.17875,4.47875
09/12/2003,3.69063,4.00750,4.17500,4.48000
10/12/2003,3.75000,4.01250,4.18969,4.50375
11/12/2003,3.76125,4.01625,4.19219,4.50188
12/12/2003,3.50000,4.01375,4.18344,4.47625
15/12/2003,3.50000,4.02125,4.17750,4.44094
16/12/2003,3.50000,4.01500,4.14703,4.37688
17/12/2003,3.83125,4.02063,4.14250,4.37688
18/12/2003,3.75375,4.01500,4.13500,4.36500
19/12/2003,4.00000,4.02188,4.14875,4.38313
22/12/2003,3.94625,4.02625,4.15078,4.39625
23/12/2003,4.00000,4.03078,4.15391,4.39875
24/12/2003,3.62688,4.03391,4.15828,4.40000
29/12/2003,4.12063,4.04000,4.15500,4.38625
30/12/2003,3.75000,4.04125,4.16125,4.40875
31/12/2003,3.41563,4.03750,4.17000,4.43375
02/01/2004,3.44500,4.03563,4.17000,4.42875
05/01/2004,3.81188,4.04266,4.21234,4.50750
06/01/2004,3.88375,4.04500,4.21484,4.49625
07/01/2004,3.72000,4.05500,4.21734,4.50500
08/01/2004,4.00000,4.05906,4.22000,4.50875
09/01/2004,3.95594,4.03891,4.19375,4.44125
12/01/2004,3.93938,4.02250,4.15250,4.34875
13/01/2004,4.50000,4.02375,4.14625,4.32750
14/01/2004,3.48625,4.01813,4.15203,4.36250
15/01/2004,3.48375,4.01625,4.15828,4.37000
16/01/2004,3.48000,4.02375,4.16078,4.37063
19/01/2004,3.81094,4.02516,4.16625,4.39125
20/01/2004,3.50000,4.02766,4.17625,4.41500
21/01/2004,4.21844,4.03125,4.17750,4.41250
22/01/2004,3.98750,4.03891,4.18094,4.41250
23/01/2004,3.39578,4.06656,4.21734,4.47500
26/01/2004,3.59250,4.09922,4.24750,4.51750
27/01/2004,3.44219,4.11000,4.26375,4.53891
28/01/2004,4.22250,4.11250,4.26125,4.52625
29/01/2004,4.43313,4.14250,4.29375,4.57250
30/01/2004,3.96219,4.14500,4.29375,4.58000
02/02/2004,3.43938,4.14500,4.29625,4.56906
03/02/2004,3.30750,4.14500,4.29375,4.54500
04/02/2004,3.12500,4.15203,4.29250,4.54250
05/02/2004,3.75000,4.15578,4.29625,4.54500
06/02/2004,3.61125,4.15953,4.31156,4.57875
09/02/2004,4.69719,4.15578,4.29375,4.51000
10/02/2004,4.37375,4.15578,4.27766,4.49500
11/02/2004,4.84750,4.16000,4.28500,4.52500
12/02/2004,4.98500,4.15578,4.27500,4.48250
13/02/2004,4.49000,4.15828,4.26125,4.45500
16/02/2004,5.00000,4.15750,4.26750,4.45250
17/02/2004,4.74375,4.15891,4.26500,4.44344
18/02/2004,4.50000,4.15953,4.26500,4.45375
19/02/2004,3.75750,4.16625,4.29750,4.52625
20/02/2004,4.22875,4.17000,4.30000,4.53000
23/02/2004,4.62813,4.18375,4.31625,4.55625
24/02/2004,4.50000,4.19125,4.31625,4.55125
25/02/2004,4.25000,4.19750,4.31625,4.54125
26/02/2004,3.75000,4.19875,4.32063,4.54375
27/02/2004,3.75000,4.20438,4.32438,4.54688
01/03/2004,4.15500,4.22406,4.36250,4.59875
02/03/2004,4.03125,4.23500,4.37250,4.62000
03/03/2004,3.89500,4.25125,4.40500,4.65625
04/03/2004,4.32063,4.26875,4.41000,4.66000
05/03/2004,4.25000,4.27188,4.42750,4.66500
08/03/2004,4.50000,4.28625,4.42500,4.61125
09/03/2004,4.12438,4.28750,4.42500,4.60375
10/03/2004,3.75000,4.27500,4.41375,4.60000
11/03/2004,3.68906,4.27625,4.40625,4.58625
12/03/2004,3.75000,4.27125,4.39000,4.55500
15/03/2004,3.75000,4.27125,4.38750,4.54750
16/03/2004,3.75750,4.27563,4.38625,4.55250
17/03/2004,3.75000,4.28125,4.41125,4.60500
18/03/2004,3.87938,4.28375,4.42563,4.62625
19/03/2004,3.88438,4.29500,4.44375,4.66250
22/03/2004,3.92969,4.31375,4.44625,4.66750
23/03/2004,3.75000,4.31688,4.45500,4.67375
24/03/2004,3.75000,4.32625,4.46750,4.67375
25/03/2004,4.12688,4.33938,4.47500,4.67438
26/03/2004,4.14750,4.35125,4.47438,4.67180
29/03/2004,4.25375,4.37000,4.51250,4.72375
30/03/2004,4.62313,4.37813,4.52125,4.73375
31/03/2004,3.75750,4.37500,4.52750,4.75500
01/04/2004,3.72625,4.37125,4.52625,4.74875
02/04/2004,3.75000,4.37625,4.53500,4.76375
05/04/2004,3.68875,4.41000,4.58250,4.84375
06/04/2004,3.56188,4.40625,4.57875,4.83250
07/04/2004,3.50000,4.40125,4.57625,4.82000
08/04/2004,3.84344,4.40000,4.58500,4.83875
13/04/2004,4.21250,4.37688,4.54625,4.80875
14/04/2004,4.37938,4.37563,4.55250,4.82125
15/04/2004,3.64500,4.37000,4.55125,4.81875
16/04/2004,3.60250,4.37000,4.55000,4.81625
19/04/2004,3.59625,4.36875,4.54750,4.81125
20/04/2004,3.80750,4.37938,4.55250,4.80250
21/04/2004,3.68563,4.38625,4.55500,4.82000
22/04/2004,3.62500,4.38000,4.53875,4.79375
23/04/2004,4.25000,4.39125,4.53250,4.76625
26/04/2004,4.43688,4.42063,4.57250,4.84500
27/04/2004,4.62563,4.42000,4.57125,4.83750
28/04/2004,4.56813,4.42000,4.57750,4.85375
29/04/2004,4.61875,4.42625,4.59750,4.88750
30/04/2004,4.18938,4.43375,4.60500,4.88500
04/05/2004,3.68688,4.43875,4.60500,4.86250
05/05/2004,3.56188,4.44125,4.59750,4.83875
06/05/2004,4.00000,4.44250,4.59938,4.83250
07/05/2004,4.26000,4.44875,4.62500,4.89500
10/05/2004,4.27875,4.47188,4.65625,4.95875
11/05/2004,4.41719,4.47250,4.65750,4.94250
12/05/2004,4.38813,4.47250,4.66500,4.96500
13/05/2004,4.38750,4.47750,4.68875,5.02125
14/05/2004,4.50000,4.48375,4.70250,5.04625
17/05/2004,4.40000,4.49438,4.69188,5.00500
18/05/2004,4.35250,4.50438,4.69125,5.00125
19/05/2004,4.50000,4.54563,4.77875,5.13375
20/05/2004,4.22125,4.56750,4.78875,5.13625
21/05/2004,4.14813,4.59125,4.79750,5.13625
24/05/2004,4.25375,4.61813,4.85125,5.20625
25/05/2004,4.26125,4.62125,4.84375,5.18250
26/05/2004,4.31000,4.62625,4.83875,5.17000
27/05/2004,4.31938,4.63625,4.85375,5.18625
28/05/2004,4.62563,4.65750,4.87000,5.22000
01/06/2004,4.62438,4.67000,4.89625,5.25000
02/06/2004,4.75000,4.69000,4.91750,5.26750
03/06/2004,4.47000,4.70375,4.92625,5.28000
04/06/2004,4.06063,4.71375,4.93250,5.28438
07/06/2004,4.00000,4.72000,4.94625,5.29625
08/06/2004,3.90125,4.73500,4.95750,5.31125
09/06/2004,3.81031,4.75250,4.96875,5.32125
10/06/2004,4.39125,4.76625,4.99750,5.35000
11/06/2004,4.50000,4.79063,5.02125,5.33125
14/06/2004,4.50000,4.81375,5.05500,5.38500
15/06/2004,4.49625,4.82375,5.06625,5.39625
16/06/2004,4.68938,4.82250,5.03750,5.33250
17/06/2004,4.43813,4.82750,5.07375,5.40625
18/06/2004,4.38000,4.82250,5.06125,5.37250
21/06/2004,4.43688,4.82875,5.05000,5.33625
22/06/2004,4.43563,4.83625,5.04500,5.33563
23/06/2004,4.68938,4.84250,5.04000,5.31500
24/06/2004,4.46750,4.84250,5.02250,5.27750
25/06/2004,4.50000,4.84375,5.02000,5.27000
28/06/2004,4.62875,4.84375,5.02000,5.25625
29/06/2004,4.75000,4.84125,5.03500,5.28125
30/06/2004,4.87875,4.84375,5.03750,5.28125
01/07/2004,4.40125,4.82625,5.01750,5.24500
02/07/2004,4.40000,4.82625,5.01875,5.25000
05/07/2004,4.43063,4.82500,5.00000,5.22625
06/07/2004,4.37750,4.82500,5.00375,5.23750
07/07/2004,4.38063,4.83000,5.00875,5.25625
08/07/2004,4.50375,4.83000,5.01000,5.25000
09/07/2004,4.60000,4.83000,5.00750,5.23875
12/07/2004,4.50000,4.82875,5.01000,5.24750
13/07/2004,4.50000,4.83000,5.02125,5.26750
14/07/2004,4.37938,4.82750,5.01875,5.26469
15/07/2004,4.56438,4.82875,5.02000,5.25625
16/07/2004,4.56438,4.83000,5.01875,5.25438
19/07/2004,4.38625,4.82875,4.99000,5.18375
20/07/2004,4.61563,4.83000,4.98375,5.17500
21/07/2004,4.45750,4.83500,5.00625,5.23375
22/07/2004,4.39750,4.87625,5.04000,5.28000
23/07/2004,4.43969,4.90000,5.06250,5.31750
26/07/2004,4.66125,4.91875,5.08625,5.33750
27/07/2004,4.56000,4.92875,5.09250,5.33750
28/07/2004,5.01375,4.93000,5.09313,5.34375
29/07/2004,4.99375,4.93063,5.09750,5.35125
30/07/2004,4.32281,4.93875,5.11500,5.37750
02/08/2004,4.19500,4.94938,5.11875,5.34125
03/08/2004,4.06031,4.96500,5.12938,5.37000
04/08/2004,3.85625,4.97438,5.12750,5.36125
05/08/2004,4.71219,4.98000,5.13688,5.36375
06/08/2004,4.88375,4.97500,5.10250,5.27750
09/08/2004,4.63000,4.96000,5.07625,5.24125
10/08/2004,4.64000,4.96000,5.08125,5.24000
11/08/2004,4.68313,4.96125,5.09000,5.26500
12/08/2004,4.76000,4.96250,5.09000,5.24875
13/08/2004,4.76250,4.96000,5.08125,5.23000
16/08/2004,5.06031,4.96250,5.07375,5.21875
17/08/2004,4.76875,4.96000,5.08000,5.24375
18/08/2004,4.81031,4.95875,5.07375,5.22625
19/08/2004,4.88375,4.96125,5.06938,5.21875
20/08/2004,4.72125,4.96000,5.06563,5.21438
23/08/2004,4.70625,4.96125,5.07688,5.24125
24/08/2004,4.93969,4.96250,5.08125,5.24875
25/08/2004,4.72375,4.96250,5.08125,5.25875
26/08/2004,5.37750,4.96375,5.08250,5.25250
27/08/2004,4.63438,4.96000,5.07500,5.23875
31/08/2004,4.69375,4.96250,5.07625,5.22750
01/09/2004,4.69469,4.95438,5.03875,5.15875
02/09/2004,5.25000,4.95375,5.04063,5.16500
03/09/2004,4.87875,4.95375,5.04938,5.18000
06/09/2004,5.18813,4.95313,5.06000,5.20625
07/09/2004,4.64750,4.95563,5.05750,5.19250
08/09/2004,4.87688,4.95438,5.06000,5.21000
09/09/2004,4.75000,4.95250,5.05000,5.19625
10/09/2004,4.64000,4.94875,5.04625,5.18375
13/09/2004,4.81188,4.95000,5.05000,5.18375
14/09/2004,4.65344,4.95000,5.04875,5.17375
15/09/2004,4.70500,4.94938,5.04063,5.15750
16/09/2004,4.95500,4.95375,5.06875,5.22750
17/09/2004,5.04500,4.95000,5.06000,5.19750
20/09/2004,4.73500,4.95000,5.06000,5.20375
21/09/2004,4.64438,4.95000,5.05250,5.19250
22/09/2004,4.75000,4.94500,5.03625,5.14625
23/09/2004,4.81781,4.94000,5.03563,5.15000
24/09/2004,4.64250,4.94000,5.04375,5.17688
27/09/2004,4.68438,4.93875,5.04000,5.16875
28/09/2004,4.87625,4.93375,5.03750,5.14625
29/09/2004,4.94438,4.93625,5.04500,5.16750
30/09/2004,4.71500,4.91875,4.99625,5.10375
01/10/2004,4.70250,4.91625,4.99250,5.10000
04/10/2004,5.21000,4.91563,4.99875,5.10750
05/10/2004,4.70000,4.91375,5.00000,5.10750
06/10/2004,4.67719,4.91000,4.98500,5.08750
07/10/2004,4.87875,4.91000,4.98563,5.09875
08/10/2004,4.80031,4.91000,4.98375,5.08688
11/10/2004,4.69750,4.90625,4.97625,5.06250
12/10/2004,4.69063,4.89313,4.95500,5.02750
13/10/2004,4.70000,4.89500,4.96000,5.03875
14/10/2004,4.80250,4.89625,4.95625,5.04000
15/10/2004,4.69750,4.89438,4.95313,5.04000
18/10/2004,4.70125,4.89250,4.95438,5.04875
19/10/2004,4.85625,4.89250,4.95000,5.03250
20/10/2004,4.69625,4.89375,4.94250,5.00250
21/10/2004,4.81313,4.89875,4.95000,5.01750
22/10/2004,4.88000,4.89750,4.94375,5.00125
25/10/2004,4.90625,4.89750,4.94125,4.98625
26/10/2004,4.68938,4.89375,4.94125,4.98625
27/10/2004,4.69625,4.89313,4.94875,4.99375
28/10/2004,4.97875,4.89750,4.95500,5.02125
29/10/2004,4.64625,4.89750,4.95250,5.02125
01/11/2004,4.64625,4.89750,4.95250,5.02000
02/11/2004,4.62750,4.90000,4.96000,5.04375
03/11/2004,4.79531,4.90000,4.97125,5.08250
04/11/2004,4.91000,4.90000,4.96875,5.05625
05/11/2004,5.00000,4.90000,4.97000,5.07000
08/11/2004,4.69313,4.90000,4.99000,5.10250
09/11/2004,4.70625,4.90000,4.99000,5.10250
10/11/2004,4.68063,4.89750,4.96500,5.05000
11/11/2004,4.68188,4.89438,4.95000,5.01750
12/11/2004,4.65625,4.89563,4.94125,4.99625
15/11/2004,4.67438,4.89000,4.93625,4.98000
16/11/2004,4.74625,4.88875,4.93375,4.97000
17/11/2004,4.65750,4.88250,4.93250,4.98500
18/11/2004,4.80250,4.88125,4.93000,4.98875
19/11/2004,5.00000,4.88125,4.93875,5.01000
22/11/2004,4.94594,4.87750,4.93125,5.00500
23/11/2004,4.72125,4.87125,4.92500,4.98875
24/11/2004,4.65250,4.86000,4.90875,4.95250
25/11/2004,4.98594,4.85750,4.89125,4.93000
26/11/2004,4.96375,4.85375,4.88250,4.91250
29/11/2004,5.31250,4.85125,4.86938,4.86688
30/11/2004,4.76625,4.85906,4.88750,4.89688
01/12/2004,4.67750,4.86000,4.89125,4.92125
02/12/2004,4.92625,4.86000,4.89375,4.94500
03/12/2004,4.71000,4.86125,4.90625,4.98125
06/12/2004,4.66875,4.86000,4.88875,4.92875
07/12/2004,4.69750,4.85875,4.88750,4.91000
08/12/2004,4.65625,4.86000,4.89000,4.91688
09/12/2004,4.68125,4.86000,4.88375,4.90000
10/12/2004,4.95000,4.86000,4.89000,4.91250
13/12/2004,4.74250,4.86000,4.88750,4.90250
14/12/2004,4.75375,4.86125,4.89750,4.91875
15/12/2004,4.90000,4.86375,4.89688,4.92500
16/12/2004,5.20125,4.87000,4.90875,4.94000
17/12/2004,5.00375,4.88125,4.93875,4.99500
20/12/2004,4.77000,4.88250,4.94000,5.00000
21/12/2004,4.84000,4.88125,4.93750,4.98375
22/12/2004,4.94125,4.88000,4.92625,4.95500
23/12/2004,4.85000,4.88125,4.92000,4.92500
24/12/2004,4.90000,4.88125,4.91875,4.91875
29/12/2004,4.85250,4.88250,4.91688,4.93625
30/12/2004,4.68500,4.88125,4.91750,4.94438
31/12/2004,4.95750,4.88500,4.91563,4.93125
04/01/2005,5.00250,4.88000,4.90750,4.91875
05/01/2005,4.92875,4.88000,4.91250,4.92750
06/01/2005,4.93875,4.88438,4.91375,4.93375
07/01/2005,4.75750,4.88625,4.90750,4.91750
10/01/2005,4.68500,4.88188,4.90313,4.91375
11/01/2005,4.85500,4.87625,4.88750,4.89500
12/01/2005,4.76625,4.87750,4.88750,4.89500
13/01/2005,4.70625,4.87688,4.88469,4.89188
14/01/2005,4.65000,4.86813,4.86438,4.86000
17/01/2005,4.68250,4.85813,4.85625,4.84875
18/01/2005,4.85000,4.86813,4.89313,4.92313
19/01/2005,4.90000,4.86938,4.89750,4.94625
20/01/2005,4.94250,4.87000,4.90125,4.95125
21/01/2005,4.68500,4.86875,4.89563,4.92625
24/01/2005,4.67500,4.86750,4.88875,4.92188
25/01/2005,4.82125,4.86625,4.88875,4.92750
26/01/2005,4.73750,4.86875,4.89625,4.95563
27/01/2005,4.68000,4.86750,4.90125,4.97938
28/01/2005,4.81125,4.86750,4.90000,4.96125
31/01/2005,4.68875,4.86813,4.89875,4.96875
01/02/2005,4.85000,4.86750,4.89875,4.96438
02/02/2005,4.67625,4.87000,4.90000,4.96625
03/02/2005,4.90250,4.87000,4.90250,4.97250
04/02/2005,4.65250,4.86563,4.90125,4.97375
07/02/2005,4.84000,4.86875,4.90438,4.97125
08/02/2005,4.90000,4.87375,4.92375,5.01125
09/02/2005,4.85000,4.88063,4.93250,5.02500
10/02/2005,4.90375,4.88000,4.93875,5.02625
11/02/2005,4.69500,4.88125,4.94063,5.02438
14/02/2005,5.01500,4.89125,4.96250,5.07250
15/02/2005,4.68750,4.89250,4.96375,5.06375
16/02/2005,4.68500,4.89125,4.95313,5.03625
17/02/2005,4.68000,4.88750,4.94750,5.05125
18/02/2005,4.91375,4.88875,4.94625,5.05000
21/02/2005,4.69750,4.89000,4.96563,5.08250
22/02/2005,4.90000,4.89313,4.98375,5.11625
23/02/2005,5.00000,4.90000,5.00000,5.14250
24/02/2005,5.00000,4.91938,5.02500,5.17250
25/02/2005,4.90000,4.94625,5.06250,5.19375
28/02/2005,5.29500,4.95625,5.05750,5.17813
01/03/2005,5.25000,4.97875,5.07000,5.21500
02/03/2005,4.69125,4.98000,5.07375,5.21500
03/03/2005,5.50000,4.98875,5.08250,5.21250
04/03/2005,4.67875,4.98875,5.08625,5.22125
07/03/2005,4.66875,4.98750,5.07875,5.20125
08/03/2005,4.68250,4.99000,5.07875,5.21000
09/03/2005,4.83250,4.99000,5.09000,5.21750
10/03/2005,4.90500,5.00625,5.11000,5.25500
11/03/2005,4.67500,4.99125,5.09063,5.23500
14/03/2005,4.68625,4.99000,5.08375,5.21250
15/03/2005,4.68000,4.98875,5.08000,5.20625
16/03/2005,4.71625,4.98500,5.07750,5.20375
17/03/2005,4.69125,4.98375,5.06750,5.18250
18/03/2005,4.69000,4.98500,5.06875,5.17875
21/03/2005,4.90000,4.98875,5.07250,5.19125
22/03/2005,4.95500,4.98500,5.05125,5.15875
23/03/2005,5.00000,4.98750,5.06500,5.18625
24/03/2005,4.68750,4.98500,5.06250,5.18000
29/03/2005,4.70125,4.98688,5.06250,5.18250
30/03/2005,4.69250,4.98938,5.06000,5.17125
31/03/2005,4.80500,4.98313,5.03813,5.12188
01/04/2005,4.95500,4.98000,5.03250,5.11625
04/04/2005,5.00250,4.96688,5.01438,5.10375
05/04/2005,5.00000,4.96563,5.01813,5.10500
06/04/2005,5.01000,4.96375,5.01625,5.09625
07/04/2005,5.00000,4.95625,5.00375,5.07000
