Date,ON,3M,6M,12M
10/03/2010,0.28000,0.65100,0.95600,1.21600
11/03/2010,0.28250,0.65000,0.95700,1.21800
12/03/2010,0.27875,0.64900,0.95800,1.22100
15/03/2010,0.28000,0.64600,0.95600,1.21900
16/03/2010,0.27750,0.64600,0.95500,1.21700
17/03/2010,0.27875,0.64400,0.95100,1.21500
18/03/2010,0.27875,0.64300,0.95100,1.21400
19/03/2010,0.28063,0.64200,0.95100,1.21400
22/03/2010,0.28000,0.63900,0.95000,1.21400
23/03/2010,0.27938,0.63700,0.94800,1.21300
24/03/2010,0.27938,0.63600,0.94700,1.21200
25/03/2010,0.27938,0.63500,0.94600,1.21200
26/03/2010,0.27938,0.63600,0.94700,1.21400
29/03/2010,0.27938,0.63500,0.94500,1.21300
30/03/2010,0.27938,0.63500,0.94400,1.21100
31/03/2010,0.28875,0.63400,0.94400,1.21200
01/04/2010,0.28125,0.63500,0.94500,1.21400
06/04/2010,0.28000,0.63800,0.94900,1.22200
07/04/2010,0.28000,0.63900,0.95000,1.22300
08/04/2010,0.28000,0.64000,0.95200,1.22100
09/04/2010,0.28000,0.64100,0.95200,1.22100
12/04/2010,0.28063,0.64200,0.95300,1.22400
13/04/2010,0.64625,0.64400,0.95300,1.22600
14/04/2010,0.27875,0.64400,0.95400,1.22600
15/04/2010,0.27875,0.64400,0.95400,1.22500
16/04/2010,0.27813,0.64400,0.95400,1.22400
19/04/2010,0.27813,0.64300,0.95300,1.22100
20/04/2010,0.27813,0.64200,0.95300,1.22200
21/04/2010,0.27813,0.64200,0.95400,1.22200
22/04/2010,0.27813,0.64400,0.95500,1.22300
23/04/2010,0.27688,0.64500,0.95700,1.22600
26/04/2010,0.27563,0.64500,0.95900,1.22800
27/04/2010,0.27938,0.64600,0.95800,1.22800
28/04/2010,0.27688,0.65400,0.96400,1.23500
29/04/2010,0.27625,0.65900,0.96700,1.23600
30/04/2010,0.28000,0.66300,0.96800,1.23600
03/05/2010,0.27875,0.66500,0.97100,1.23900
04/05/2010,0.27750,0.66800,0.97400,1.24000
05/05/2010,0.27875,0.67200,0.97600,1.24200
06/05/2010,0.28000,0.67700,0.97800,1.24200
07/05/2010,0.27750,0.68200,0.98400,1.24900
10/05/2010,0.27875,0.68200,0.98100,1.24500
11/05/2010,0.61250,0.68200,0.97900,1.24400
12/05/2010,0.27750,0.68200,0.97800,1.24400
13/05/2010,0.27750,0.68300,0.97600,1.24300
14/05/2010,0.27750,0.68400,0.97900,1.24200
17/05/2010,0.27750,0.68500,0.98100,1.24600
18/05/2010,0.27750,0.68800,0.98200,1.24700
19/05/2010,0.27750,0.69000,0.98400,1.24900
20/05/2010,0.27750,0.69200,0.98600,1.25300
21/05/2010,0.27750,0.69500,0.98700,1.25700
24/05/2010,0.27750,0.69700,0.98700,1.25900
25/05/2010,0.27875,0.69700,0.99000,1.26200
26/05/2010,0.27875,0.69700,0.98900,1.25800
27/05/2010,0.27500,0.69900,0.98800,1.25700
28/05/2010,0.27500,0.69900,0.98800,1.25800
31/05/2010,,0.70100,0.98900,1.26000
01/06/2010,0.27500,0.70200,0.99100,1.26200
02/06/2010,0.27500,0.70400,0.99400,1.26600
03/06/2010,0.27375,0.70600,0.99600,1.26800
04/06/2010,0.27250,0.70700,0.99700,1.26800
07/06/2010,0.27125,0.71100,0.99800,1.26800
08/06/2010,0.27375,0.71300,0.99900,1.26800
09/06/2010,0.27250,0.71500,0.99900,1.26900
10/06/2010,0.27250,0.71800,1.00100,1.27000
11/06/2010,0.27250,0.71900,1.00300,1.27100
14/06/2010,0.27375,0.72000,1.00500,1.27300
15/06/2010,0.59500,0.72300,1.00600,1.27600
16/06/2010,0.27375,0.72700,1.00800,1.27800
17/06/2010,0.27375,0.72900,1.01100,1.28100
18/06/2010,0.27375,0.73200,1.01500,1.28500
21/06/2010,0.27375,0.73300,1.01900,1.28900
22/06/2010,0.27375,0.73700,1.02100,1.29200
23/06/2010,0.27250,0.73900,1.02400,1.29600
24/06/2010,0.27375,0.74200,1.02700,1.29600
25/06/2010,0.27375,0.74800,1.03000,1.29800
28/06/2010,0.27375,0.75400,1.03500,1.30300
29/06/2010,0.27500,0.76100,1.03900,1.30600
30/06/2010,0.35625,0.76700,1.04100,1.30600
01/07/2010,0.35625,0.78200,1.05600,1.32000
02/07/2010,0.33250,0.79000,1.06000,1.32900
05/07/2010,0.31500,0.79300,1.06000,1.32900
